index,models,steps,total_wall,total_cpu,mem_start_bytes,mem_end_bytes,mem_delta_bytes,wall_ground_list,cpu_ground_list,wall_solve_list,cpu_solve_list,consts_size_list,rules_list,atoms_list,rel_facts_list,rel_nonfacts_list,rel_total_list,aspif_bytes_list,mem_grounding_mb_list,mem_solve_mb_list
397,0,12,268.54,268.094,1986719744,4894392320,2772.97,10.564703;9.155372;10.256271;11.276409;13.134845;14.209728;15.350521;16.369459;17.475578;18.545236;19.743055;20.808933;-1,10.5625;9.15625;10.203125;11.28125;13.125;14.171875;15.34375;16.328125;17.4375;18.5;19.703125;20.796875;-1,0.432394;0.284226;0.336219;1.326159;1.6363;1.692978;1.744368;1.856995;1.91771;2.012236;2.064451;2.114049;-1,0.4375;0.28125;0.328125;1.328125;1.640625;1.6875;1.75;1.859375;1.921875;2.015625;2.0625;2.125;-1,449;449;449;449;449;449;449;449;449;449;449;449;-1,0;350956;3008493;5755410;8503746;11628035;14752985;17878043;21003251;24128657;27254315;30380285;-1,0;350951;448122;546132;645821;747344;848867;950391;1051916;1153442;1254969;1356497;-1,0;4;4;4;4;4;4;4;4;4;4;4;-1,17;13;13;13;13;13;13;13;13;13;13;13;-1,17;17;17;17;17;17;17;17;17;17;17;17;-1,15959376;104343384;195628006;286920850;390301350;493702963;597108751;700699083;813108315;926013344;1039033434;1152070216;-1,1912.4;1962.13;1967.95;1989.16;2186.35;2445.4;2705.89;2965.29;3234.43;3495.82;3756.88;4030.89;-1,1916.62;1952.97;1976.12;2165.82;2429.12;2687.89;2949.04;3210.01;3479.32;3740.48;4000.53;4334.69;-1
398,1,4,41.419,41.391,2007789568,2154397696,139.82,10.01354;5.904223;7.017262;7.95656,9.984375;5.90625;7.015625;7.953125,0.40266;0.159408;0.219989;1.894808,0.390625;0.15625;0.21875;1.890625,429;429;429;429,0;334184;1396517;2545242,0;334182;426331;519265,0;1;1;1,7;6;6;6,7;7;7;7,15151728;52308335;92272523;132244965,1931.75;1958.79;1964.35;1984.87,1935.68;1955.69;1978.18;2054.62
399,1,4,32.804,32.766,2008670208,2111770624,98.32,8.908013;3.903408;4.936971;5.808919,8.890625;3.90625;4.921875;5.8125,0.345392;0.077728;0.131566;1.55827,0.34375;0.078125;0.125;1.5625,403;403;403;403,0;306489;537180;846757,0;306488;390364;474914,0;1;1;1,10;9;9;9,10;10;10;10,13859325;24117450;36937938;49766707,1931.43;1940.7;1948.07;1964.31,1934.98;1940.76;1960.98;2013.97
400,0,15,308.873,308.031,2008977408,3403096064,1329.54,9.997941;7.125786;8.237051;9.248725;10.370357;11.418758;12.652177;13.660547;14.547785;15.711048;16.772228;17.753105;18.808516;19.831612;20.863945;-1,10.0;7.125;8.21875;9.234375;10.34375;11.390625;12.625;13.59375;14.515625;15.671875;16.703125;17.71875;18.734375;19.765625;20.8125;-1,0.398853;0.20807;0.269595;0.409599;0.450962;0.661675;0.733337;0.750404;0.81212;0.809121;0.887498;1.032191;1.262169;1.427295;1.50609;-1,0.390625;0.203125;0.265625;0.40625;0.4375;0.671875;0.734375;0.75;0.8125;0.796875;0.890625;1.015625;1.25;1.421875;1.5;-1,437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;-1,0;333073;2039536;3831204;5624011;7505764;9387568;11358356;13329234;15300270;17271472;19242976;21214843;23187225;25160070;-1,0;333057;424945;517575;611572;706346;801172;896310;991452;1086598;1181748;1276902;1372060;1467222;1562388;-1,0;8;8;8;8;8;8;8;8;8;8;8;8;8;8;-1,16;8;8;8;8;8;8;8;8;8;8;8;8;8;8;-1,16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;-1,15104492;72860676;133390603;193924587;257320786;320716978;386983870;453250754;520197782;592207613;664594608;736994199;809414790;881856358;954327325;-1,1932.8;1962.23;1967.81;1988.09;2030.12;2084.62;2185.67;2293.65;2399.24;2513.04;2617.02;2723.34;2834.66;2939.85;3045.01;-1,1936.64;1956.66;1978.88;2016.31;2073.94;2158.99;2282.97;2388.61;2494.39;2606.0;2711.9;2823.02;2929.1;3034.26;3140.3;-1
401,1,10,121.099,120.719,2015997952,2316361728,286.45,10.012837;4.276072;5.403832;6.328128;7.324157;8.360872;9.309289;10.384175;11.406924;12.378855,10.0;4.25;5.34375;6.296875;7.3125;8.328125;9.25;10.390625;11.375;12.34375,0.400024;0.085292;0.146976;0.15813;0.178821;0.1891;0.199787;0.25227;0.337959;3.221222,0.390625;0.09375;0.140625;0.15625;0.171875;0.171875;0.203125;0.25;0.328125;3.203125,419;419;419;419;419;419;419;419;419;419,0;333031;584067;920297;1257578;1595293;1933101;2271062;2609246;2947533,0;333027;423954;515591;608475;701779;795085;888393;981703;1075015,0;3;3;3;3;3;3;3;3;3,15;12;12;12;12;12;12;12;12;12,15;15;15;15;15;15;15;15;15;15,15100274;26258098;40185451;54121080;68073555;82026008;95991043;109960231;124085326;139091294,1939.56;1949.41;1957.02;1977.18;2000.9;2024.85;2045.99;2066.97;2090.26;2120.59,1943.46;1949.37;1973.62;1993.32;2020.43;2042.31;2063.25;2086.63;2108.94;2209.08
402,0,19,364.643,363.625,2016428032,2985869312,924.53,9.185573;4.611504;5.650797;6.554565;7.648325;8.639271;9.580496;10.57323;11.51021;12.473723;13.374932;14.406695;15.265739;16.32902;17.19617;17.973976;19.05972;20.024635;20.920093;-1,9.1875;4.625;5.609375;6.5;7.65625;8.5625;9.578125;10.5;11.5;12.453125;13.328125;14.40625;15.265625;16.296875;17.1875;17.921875;18.953125;20.0;20.8125;-1,0.356428;0.13397;0.169406;0.259901;0.329832;0.351195;0.377501;0.384933;0.418282;0.434171;0.465712;0.467436;0.492476;0.507126;0.546063;0.549794;0.571088;0.593229;0.618929;-1,0.34375;0.140625;0.171875;0.25;0.328125;0.359375;0.375;0.375;0.40625;0.4375;0.46875;0.46875;0.5;0.484375;0.546875;0.53125;0.5625;0.59375;0.625;-1,411;411;411;411;411;411;411;411;411;411;411;411;411;411;411;411;411;411;411;-1,0;312562;851830;1471114;2091442;2795375;3499320;4203283;4907271;5611292;6315355;7019470;7723648;8427901;9132242;9836685;10541245;11245938;11950781;-1,0;312556;398408;484957;572763;661276;749790;838305;926821;1015338;1103856;1192375;1280895;1369416;1457938;1546461;1634985;1723510;1812036;-1,0;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;-1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;-1,14145982;34340065;57142984;79949971;105445844;130945926;156446005;181946083;207446159;233396914;261010618;288796420;316586420;344380617;372179011;399985797;427792583;455607760;483431330;-1,1939.15;1955.75;1961.19;1979.59;2019.59;2070.05;2120.67;2171.58;2221.56;2279.61;2330.02;2380.2;2432.8;2482.88;2533.32;2583.58;2633.83;2684.32;2734.57;-1,1942.8;1954.64;1974.96;2010.33;2064.17;2115.38;2166.3;2216.39;2266.33;2324.63;2374.9;2426.2;2477.66;2528.05;2578.36;2628.73;2679.04;2729.34;2780.07;-1
403,0,18,339.204,338.422,998502400,1626312704,598.73,10.145917;4.316885;5.427589;6.401267;7.408147;8.437814;9.423856;10.465703;11.374924;12.550278;13.525323;14.531085;15.549611;16.379623;17.509066;18.575058;19.568373;20.653442;-1,10.109375;4.3125;5.421875;6.390625;7.40625;8.421875;9.390625;10.4375;11.328125;12.515625;13.46875;14.53125;15.546875;16.390625;17.4375;18.515625;19.5625;20.625;-1,0.398135;0.08475;0.153687;0.162642;0.18018;0.193667;0.19755;0.214064;0.225225;0.238882;0.247175;0.262975;0.272122;0.290773;0.291172;0.302604;0.308438;0.324265;-1,0.40625;0.0625;0.15625;0.15625;0.1875;0.1875;0.203125;0.21875;0.234375;0.234375;0.25;0.265625;0.265625;0.28125;0.28125;0.296875;0.296875;0.328125;-1,438;438;438;438;438;438;438;438;438;438;438;438;438;438;438;438;438;438;-1,0;334511;587192;925078;1264138;1603673;1943208;2282743;2622278;2961813;3301348;3640883;3980418;4319953;4659488;4999023;5338558;5678093;-1,0;334501;425944;518144;611750;705828;799906;893984;988062;1082140;1176218;1270296;1364374;1458452;1552530;1646608;1740686;1834764;-1,0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-1,17;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;-1,17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;-1,15144239;26365622;40356545;54355728;68371762;82383589;96399624;110415659;124591378;139627365;154835224;170047285;185259346;200471407;215683468;230895529;246107589;261315448;-1,976.26;989.2;1000.41;1033.83;1068.79;1101.56;1131.88;1163.39;1193.77;1233.73;1263.34;1293.5;1325.77;1358.11;1388.8;1419.33;1449.39;1479.79;-1,982.44;991.88;1027.4;1058.83;1094.72;1126.06;1156.57;1187.42;1219.63;1257.74;1287.44;1318.3;1351.91;1382.78;1413.56;1444.14;1473.7;1504.41;-1
404,0,9,240.935,240.391,1186881536,2403246080,1160.02,9.457614;17.72641;18.530478;19.423241;20.619781;21.619958;22.603731;23.572858;24.606764;-1,9.40625;17.625;18.515625;19.390625;20.59375;21.578125;22.5625;23.515625;24.53125;-1,0.362638;0.601152;0.639858;0.804316;0.818489;0.840762;0.869343;0.874178;0.901931;-1,0.359375;0.59375;0.640625;0.8125;0.8125;0.8125;0.875;0.875;0.890625;-1,428;428;428;428;428;428;428;428;428;-1,0;317297;7318555;14400979;21484621;28653134;35821654;42990174;50158694;-1,0;317227;406767;497043;588693;681124;773555;865986;958417;-1,0;8;8;8;8;8;8;8;8;-1,123;115;115;115;115;115;115;115;115;-1,123;123;123;123;123;123;123;123;123;-1,14347848;241433164;471165364;700901605;933364782;1165832170;1398299557;1630766945;1868321554;-1,1148.12;1286.79;1310.16;1389.64;1529.79;1673.29;1821.99;1962.84;2101.45;-1,1151.89;1262.62;1304.05;1412.67;1568.85;1713.96;1862.61;2001.41;2140.47;-1
405,0,18,348.409,347.469,1820778496,2276536320,434.64,10.560628;4.414142;5.563934;6.58818;7.623454;8.651093;9.713318;10.642078;11.833413;12.834514;13.900013;14.99288;15.986087;16.970427;18.021062;19.114693;20.054641;21.137511;-1,10.53125;4.421875;5.546875;6.546875;7.609375;8.625;9.71875;10.640625;11.796875;12.84375;13.890625;14.96875;15.96875;16.90625;17.984375;19.09375;19.9375;21.0;-1,0.417217;0.085393;0.156583;0.168219;0.182259;0.196933;0.203865;0.217464;0.223;0.24713;0.248501;0.264865;0.275593;0.297758;0.294545;0.305408;0.316465;0.330981;-1,0.40625;0.078125;0.15625;0.171875;0.1875;0.1875;0.203125;0.1875;0.21875;0.25;0.25;0.265625;0.25;0.296875;0.296875;0.3125;0.328125;0.3125;-1,430;430;430;430;430;430;430;430;430;430;430;430;430;430;430;430;430;430;-1,0;343740;603397;950615;1299041;1647954;1996867;2345780;2694693;3043606;3392519;3741432;4090345;4439258;4788171;5137084;5485997;5834910;-1,0;343737;437578;532196;628262;724812;821362;917912;1014462;1111012;1207562;1304112;1400662;1497212;1593762;1690312;1786862;1883412;-1,0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;-1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;-1,15572250;27101995;41481581;55861009;70261497;84661984;99062472;113462959;128109183;143554107;159183391;174812672;190441953;206071234;221700515;237329797;252959078;268588359;-1,1754.11;1764.45;1772.38;1794.24;1819.61;1842.56;1863.94;1885.52;1907.05;1937.33;1958.81;1980.32;2004.22;2027.84;2049.53;2071.02;2092.98;2114.71;-1,1758.33;1764.68;1790.5;1811.14;1838.73;1859.97;1881.73;1903.28;1925.46;1954.9;1976.49;1999.15;2024.07;2045.71;2067.21;2088.8;2110.98;2132.68;-1
406,0,19,369.562,368.719,1826516992,2284797952,437.05,9.698944;4.77142;5.858337;6.786537;7.756771;8.757145;9.67064;10.730318;11.685865;12.725714;13.670027;14.466755;15.569292;16.630381;17.551464;18.476422;19.455481;20.480827;21.449031;-1,9.640625;4.765625;5.84375;6.78125;7.734375;8.75;9.65625;10.671875;11.6875;12.6875;13.640625;14.421875;15.53125;16.59375;17.53125;18.453125;19.390625;20.46875;21.390625;-1,0.376818;0.115686;0.171398;0.184166;0.200474;0.2148;0.221822;0.232684;0.242642;0.263115;0.263277;0.277824;0.288603;0.307823;0.310396;0.316853;0.328009;0.337823;0.347976;-1,0.375;0.109375;0.171875;0.1875;0.203125;0.21875;0.21875;0.234375;0.25;0.265625;0.265625;0.25;0.296875;0.3125;0.296875;0.296875;0.328125;0.34375;0.359375;-1,427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;-1,0;323680;882529;1524270;2167158;2810514;3453879;4097253;4740636;5384028;6027429;6670839;7314258;7957686;8601123;9244569;9888024;10531488;11174961;-1,0;323669;412445;501963;592848;684190;775533;866877;958222;1049568;1140915;1232263;1323612;1414962;1506313;1597665;1689018;1780372;1871727;-1,0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;-1,49;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;45;-1,49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;-1,14639229;35560359;59179131;82801959;106441635;130085518;153725191;177369069;201254530;226827620;252572712;278322002;304067088;329816373;355561453;381310734;407060012;432809288;458558561;-1,1758.5;1775.41;1781.09;1800.45;1824.64;1846.91;1867.21;1887.43;1907.72;1936.82;1957.33;1977.68;1999.14;2021.48;2041.79;2062.53;2083.24;2104.06;2125.71;-1,1762.34;1774.36;1795.74;1815.92;1841.45;1862.43;1882.65;1902.87;1924.02;1952.38;1972.82;1993.36;2016.56;2037.02;2057.74;2078.22;2099.23;2120.15;2141.57;-1
407,0,17,333.07,332.172,1830821888,2798071808,922.44,10.361207;5.042408;6.16691;7.153515;8.282989;9.418483;10.466522;11.530078;12.520801;13.637727;14.626721;15.672704;16.751532;17.740295;18.812415;19.854673;20.862332;-1,10.328125;5.015625;6.140625;7.15625;8.28125;9.390625;10.4375;11.515625;12.515625;13.625;14.5625;15.640625;16.625;17.546875;18.796875;19.828125;20.859375;-1,0.407813;0.121638;0.194449;0.282957;0.363412;0.385306;0.410315;0.425473;0.462604;0.471922;0.512002;0.522877;0.542632;0.563386;0.612683;0.618912;0.646591;-1,0.40625;0.109375;0.203125;0.265625;0.375;0.390625;0.40625;0.4375;0.453125;0.453125;0.5;0.515625;0.546875;0.5625;0.609375;0.609375;0.640625;-1,433;433;433;433;433;433;433;433;433;433;433;433;433;433;433;433;433;-1,0;339285;926510;1600146;2275064;3040399;3806162;4572519;5339701;6107972;6877629;7649002;8422454;9198381;9977212;10759409;11545467;-1,0;339311;432543;526541;621968;718301;814635;910970;1007306;1103643;1199981;1296320;1392660;1489001;1585343;1681686;1778030;-1,0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;-1,71;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;-1,71;71;71;71;71;71;71;71;71;71;71;71;71;71;71;71;71;-1,15370897;37361192;62159074;86965193;114684152;142424083;170184953;197983547;226131492;256246788;286716057;317285799;347968543;378789412;409765129;440924998;472289929;-1,1763.09;1780.46;1786.21;1806.77;1850.23;1905.25;1959.91;2015.75;2070.48;2133.86;2189.39;2247.52;2306.12;2365.2;2426.02;2489.11;2550.16;-1,1767.06;1779.29;1801.82;1839.93;1899.52;1954.16;2009.81;2064.67;2119.84;2183.6;2240.63;2299.75;2359.09;2419.1;2482.84;2544.02;2605.59;-1
408,1,7,68.157,67.953,1854767104,2051538944,187.66,9.324859;4.036473;5.085715;5.978094;6.8754;7.921708;8.89551,9.328125;4.015625;5.09375;5.9375;6.875;7.90625;8.890625,0.358336;0.077142;0.134721;0.148893;0.176346;0.184319;2.327488,0.359375;0.078125;0.140625;0.140625;0.1875;0.171875;2.296875,411;411;411;411;411;411;411,0;313934;551156;868424;1186887;1505841;1824817,0;313929;399969;486765;574991;663701;752423,0;5;5;5;5;5;5,5;0;0;0;0;0;0,5;5;5;5;5;5;5,14181436;24718529;37856037;51001803;64164419;77327034;90489649,1784.89;1794.41;1802.22;1821.11;1844.54;1868.27;1888.16,1788.58;1794.82;1817.65;1837.14;1864.17;1884.67;1956.52
409,1,6,56.139,56.047,1858256896,2028998656,162.83,9.497;4.075023;5.129565;6.06298;7.038447;8.021143,9.4375;4.078125;5.125;6.0625;7.03125;8.0,0.364891;0.0797;0.138172;0.154369;0.199689;2.110354,0.359375;0.078125;0.140625;0.15625;0.203125;2.109375,419;419;419;419;419;419,0;319005;559621;882006;1205688;1529894,0;319002;406235;494269;583855;673961,0;4;4;4;4;4,4;0;0;0;0;0,4;4;4;4;4;4,14416861;25101800;38446327;51799098;65164514;78534139,1788.55;1798.11;1805.88;1824.81;1848.91;1872.19,1792.25;1798.47;1821.4;1841.46;1867.98;1935.03
410,1,5,46.254,46.156,1858338816,2004103168,139.01,9.915655;4.219919;5.325857;6.276913;7.310597,9.890625;4.21875;5.3125;6.265625;7.296875,0.391792;0.081255;0.143464;0.15706;1.958516,0.375;0.078125;0.140625;0.15625;1.9375,426;426;426;426;426,0;329841;579033;912258;1246598,0;329839;420055;511004;603287,0;5;5;5;5,5;0;0;0;0,5;5;5;5;5,14926027;25991134;39791938;53596804;67418520,1788.97;1798.8;1806.5;1825.77;1850.2,1792.84;1798.98;1822.26;1842.65;1911.29
411,0,20,372.998,372.078,1859661824,2312892416,432.23,9.110739;3.967458;5.006127;5.935057;6.837186;7.761433;8.715569;9.671075;10.616846;11.556797;12.516442;13.405107;14.415674;15.404604;16.252741;17.221867;18.140329;19.166421;19.81991;20.966371;-1,9.109375;3.953125;4.984375;5.921875;6.828125;7.734375;8.71875;9.65625;10.578125;11.453125;12.515625;13.390625;14.40625;15.296875;16.203125;17.140625;18.140625;19.109375;19.796875;20.9375;-1,0.346569;0.080382;0.133566;0.146046;0.160708;0.175242;0.18239;0.191953;0.203527;0.21804;0.223301;0.233966;0.244997;0.263823;0.265389;0.281283;0.283571;0.296213;0.30577;0.329941;-1,0.34375;0.078125;0.140625;0.15625;0.171875;0.171875;0.1875;0.1875;0.203125;0.21875;0.21875;0.234375;0.25;0.265625;0.265625;0.28125;0.25;0.296875;0.3125;0.34375;-1,416;416;416;416;416;416;416;416;416;416;416;416;416;416;416;416;416;416;416;416;-1,0;309568;543517;856376;1170378;1484844;1799314;2113788;2428266;2742748;3057234;3371724;3686218;4000716;4315218;4629724;4944234;5258748;5573266;5887788;-1,0;309567;394525;480209;567251;654750;742250;829751;917253;1004756;1092260;1179765;1267271;1354778;1442286;1529795;1617305;1704816;1792328;1879841;-1,0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;-1,19;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;-1,19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;-1,13980237;24369511;37329579;50293704;63274681;76259866;89240844;102221822;115202800;128368131;142377263;156468308;170559354;184650399;198745644;212836694;226927741;241018789;255109836;269205086;-1,1789.45;1798.79;1806.23;1823.83;1843.88;1869.2;1888.48;1907.83;1927.16;1947.27;1974.54;1994.0;2014.32;2035.68;2055.3;2074.95;2094.5;2114.0;2133.77;2153.85;-1,1792.99;1798.92;1820.48;1840.5;1861.12;1884.95;1904.39;1923.72;1943.76;1963.12;1990.56;2009.93;2032.18;2051.84;2071.55;2091.1;2110.64;2130.3;2149.7;2170.14;-1
412,0,19,368.521,367.641,1859604480,2321809408,440.79,10.077463;4.290118;5.397721;6.35846;7.349633;8.405591;9.405935;10.496968;11.537075;12.467437;13.402251;14.290999;15.324536;16.425778;17.414508;18.390712;19.427027;20.416872;21.496054;-1,9.96875;4.28125;5.390625;6.359375;7.328125;8.34375;9.359375;10.484375;11.46875;12.453125;13.40625;14.25;15.25;16.390625;17.375;18.328125;19.390625;20.40625;21.46875;-1,0.396884;0.081674;0.147206;0.159802;0.174957;0.188641;0.194529;0.211672;0.218583;0.233001;0.240959;0.254832;0.264322;0.287029;0.288754;0.29596;0.306261;0.313497;0.330543;-1,0.40625;0.09375;0.125;0.171875;0.171875;0.203125;0.203125;0.203125;0.21875;0.234375;0.25;0.265625;0.265625;0.28125;0.296875;0.296875;0.296875;0.3125;0.328125;-1,424;424;424;424;424;424;424;424;424;424;424;424;424;424;424;424;424;424;424;-1,0;332112;582981;918517;1255441;1592924;1930407;2267890;2605373;2942856;3280339;3617822;3955305;4292788;4630271;4967754;5305237;5642720;5980203;-1,0;332095;422858;514465;607736;701563;795390;889217;983044;1076871;1170698;1264525;1358352;1452179;1546006;1639833;1733660;1827487;1921314;-1,0;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;-1,10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;-1,15028778;26169878;40059383;53957121;67875921;81790514;95709315;109628115;123681995;138612527;153719159;168821589;183928222;199034854;214141486;229243915;244350548;259457180;274563812;-1,1790.22;1800.12;1807.87;1828.01;1851.93;1874.98;1895.79;1916.39;1937.26;1966.94;1987.86;2008.87;2031.46;2053.45;2074.69;2095.69;2116.72;2137.79;2175.79;-1,1794.11;1800.33;1824.38;1844.34;1870.52;1892.21;1912.69;1933.58;1955.28;1984.15;2005.13;2026.78;2049.82;2071.03;2092.11;2113.0;2134.15;2155.4;2193.15;-1
413,0,14,304.421,303.766,1860452352,4286685184,2313.84,10.974102;7.598206;8.794181;9.835274;11.492645;12.510866;13.601599;14.726073;15.892175;16.861803;18.08321;19.192787;20.229173;21.346139;-1,10.96875;7.59375;8.796875;9.828125;11.5;12.484375;13.546875;14.6875;15.875;16.8125;18.015625;19.109375;20.21875;21.34375;-1,0.437823;0.227611;0.288524;0.882604;1.105193;1.161046;1.180325;1.261391;1.29452;1.399903;1.425272;1.445856;1.571679;1.572351;-1,0.4375;0.21875;0.28125;0.875;1.09375;1.15625;1.171875;1.25;1.296875;1.390625;1.421875;1.453125;1.5625;1.5625;-1,450;450;450;450;450;450;450;450;450;450;450;450;450;450;-1,0;353345;2169263;4075127;5982244;8169723;10357777;12545930;14734237;16922767;19111604;21300848;23490616;25681043;-1,0;353329;450749;548956;648653;749804;850958;952116;1053278;1154444;1255614;1356788;1457966;1559148;-1,0;5;5;5;5;5;5;5;5;5;5;5;5;5;-1,28;23;23;23;23;23;23;23;23;23;23;23;23;23;-1,28;28;28;28;28;28;28;28;28;28;28;28;28;28;-1,16021487;77472570;141845406;206226490;279625595;353045826;426470255;500066846;579783131;659897032;740126050;820376025;900655347;980972408;-1,1791.89;1822.55;1828.68;1850.95;1997.27;2177.04;2365.62;2558.13;2759.6;2951.71;3147.06;3344.23;3524.02;3709.55;-1,1795.99;1816.86;1841.08;1964.36;2164.42;2353.07;2545.65;2739.26;2938.75;3134.25;3330.29;3511.7;3696.16;3881.22;-1
414,0,13,295.378,294.484,2014420992,5192343552,3030.7,10.44004;9.03552;10.100991;11.086919;12.927474;13.972456;15.021189;16.11299;17.132024;18.328554;19.449599;20.563946;21.37557;-1,10.40625;9.03125;10.109375;11.015625;12.875;13.9375;14.953125;16.09375;17.046875;18.328125;19.375;20.40625;21.359375;-1,0.411318;0.281105;0.329749;1.244362;1.585542;1.631177;1.682293;1.788968;1.833588;1.954314;1.996796;2.060163;2.242158;-1,0.421875;0.28125;0.328125;1.25;1.578125;1.640625;1.6875;1.78125;1.828125;1.953125;1.984375;2.03125;2.25;-1,439;439;439;439;439;439;439;439;439;439;439;439;439;-1,0;341591;2927146;5599693;8273614;11312076;14351145;17390223;20429315;23468427;26507566;29546740;32585958;-1,0;341573;436344;531929;629130;728177;827224;926272;1025321;1124371;1223422;1322474;1421527;-1,0;17;17;17;17;17;17;17;17;17;17;17;17;-1,30;13;13;13;13;13;13;13;13;13;13;13;13;-1,30;30;30;30;30;30;30;30;30;30;30;30;30;-1,15473695;101456841;190264501;279084595;379624355;480185255;580746154;681307051;790600684;900373557;1010244843;1120116124;1229987401;-1,1938.3;1987.38;1993.25;2014.23;2205.01;2458.02;2710.5;2965.07;3225.98;3480.4;3732.64;3987.17;4318.75;-1,1942.25;1978.61;2001.54;2185.08;2441.91;2694.27;2947.87;3202.23;3464.74;3716.96;3968.82;4289.31;4620.44;-1
415,0,16,332.229,331.344,1012727808,3248295936,2132.0,9.744626;6.930528;8.049581;8.947824;10.368352;11.322389;12.316286;13.332073;14.336549;15.363316;16.34695;17.379171;18.394339;19.349034;20.306517;21.32962;-1,9.75;6.90625;8.03125;8.90625;10.359375;11.25;12.25;13.34375;14.328125;15.171875;16.3125;17.28125;18.359375;19.296875;20.296875;21.328125;-1,0.376276;0.203569;0.264828;0.588712;0.694081;0.729599;0.741022;0.805581;0.817115;0.879443;0.892349;0.915076;0.981737;0.990995;1.042597;1.051369;-1,0.390625;0.203125;0.265625;0.578125;0.703125;0.734375;0.734375;0.796875;0.8125;0.875;0.890625;0.90625;0.984375;0.96875;1.03125;1.046875;-1,424;424;424;424;424;424;424;424;424;424;424;424;424;424;424;424;-1,0;323638;1982501;3724256;5467201;7382808;9298928;11215101;13131361;15047752;16964329;18881159;20798322;22715912;24634038;26552825;-1,0;323628;413057;503243;594859;687548;780239;872933;965630;1058330;1151033;1243739;1336448;1429160;1521875;1614593;-1,0;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;-1,23;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;-1,23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;-1,14635041;70772373;129611556;188450581;252849191;317264722;381684463;446108414;511028055;581031026;651398829;721779256;792176514;862590623;933029984;1003503009;-1,989.23;1033.5;1057.78;1103.26;1230.64;1378.76;1523.82;1670.0;1812.47;1963.23;2104.1;2249.57;2396.21;2542.15;2686.4;2831.2;-1,995.26;1031.02;1077.96;1186.92;1354.28;1499.32;1645.2;1788.39;1932.64;2079.9;2225.5;2370.92;2517.5;2663.12;2807.98;2952.62;-1
