index,steps,rules,atoms,variables,sccs,t_solve_list,t_ground_list,t_parse_list,mem_start_bytes_list,mem_solve_bytes_list,ground_file_bytes_list
253,3,1,-1,-1,-1,0.011s;0.545s;1.089s;-1,4.664s;18.019s;27.256s;-1,0.005s;0.007s;0.006s;-1,22654976;38928384;395145216;-1,22843392;38928384;395145216;-1,14395467;385786170;596302185;-1
254,4,1,-1,-1,-1,0.01s;0.383s;0.616s;0.883s;-1,4.713s;12.958s;18.286s;23.068s;-1,0.004s;0.007s;0.006s;0.007s;-1,22634496;35962880;350904320;514060288;-1,22827008;36073472;350904320;514060288;-1,13685028;339806792;509961772;680116952;-1
255,2,1,-1,-1,-1,0.012s;1.816s;-1,4.415s;19.918s;-1,0.004s;0.009s;-1,22704128;38408192;-1,22892544;38408192;-1,13800166;576325501;-1
256,3,1,-1,-1,-1,0.011s;0.654s;1.293s;-1,3.624s;14.618s;22.686s;-1,0.004s;0.007s;0.005s;-1,22740992;37711872;383750144;-1,22933504;37711872;383750144;-1,13071869;373733622;587993445;-1
257,3,1,-1,-1,-1,0.011s;0.545s;1.081s;-1,4.536s;17.532s;25.692s;-1,0.004s;0.007s;0.006s;-1,22908928;29659136;385552384;-1,23064576;29659136;385552384;-1,4707274;375722417;580499432;-1
258,3,1,-1,-1,-1,0.011s;0.433s;0.779s;-1,4.195s;14.39s;19.84s;-1,0.004s;0.006s;0.006s;-1,22749184;38211584;356700160;-1,22941696;38211584;356708352;-1,13585406;348083959;529465410;-1
259,4,1,-1,-1,-1,0.01s;0.437s;0.783s;1.216s;-1,3.82s;13.98s;20s;26.647s;-1,0.006s;0.007s;0.006s;0.006s;-1,22904832;38117376;357933056;531386368;-1,23060480;38117376;357937152;531386368;-1,13489906;347007075;527814970;708626061;-1
260,3,1,-1,-1,-1,0.01s;0.416s;0.735s;-1,3.873s;13.397s;19.437s;-1,0.004s;0.007s;0.006s;-1,22691840;36659200;344412160;-1,23015424;36659200;344412160;-1,12923007;333901219;507901741;-1
261,3,1,-1,-1,-1,0.01s;1.049s;2.038s;-1,3.801s;15.537s;24.071s;-1,0.005s;0.007s;0.007s;-1,22822912;37216256;449495040;-1,23015424;37216256;449495040;-1,13497021;442941586;722357500;-1
262,3,1,-1,-1,-1,0.011s;0.952s;1.722s;-1,4.584s;18.523s;25.207s;-1,0.004s;0.009s;0.007s;-1,22999040;38686720;462098432;-1,23044096;38690816;462098432;-1,15020823;456239390;730798328;-1
263,3,1,-1,-1,-1,0.011s;0.398s;0.654s;-1,4.02s;12.853s;19.844s;-1,0.006s;0.006s;0.008s;-1,22827008;37777408;360738816;-1,23011328;37777408;358932480;-1,14087548;350995278;526782341;-1
264,3,1,-1,-1,-1,0.011s;0.536s;1.082s;-1,4.209s;15.248s;21.976s;-1,0.004s;0.007s;0.008s;-1,22994944;37511168;383619072;-1,23035904;37511168;381825024;-1,13792981;374692467;578955051;-1
265,1,1,-1,-1,-1,0.01s;-1,3.784s;-1,0.004s;-1,22859776;-1,23048192;-1,13288071;-1
266,3,1,-1,-1,-1,0.01s;1.023s;2.01s;-1,3.622s;15.882s;22.687s;-1,0.004s;0.006s;0.007s;-1,23056384;36855808;439451648;-1,23093248;36855808;439455744;-1,13031672;432422393;704794528;-1
267,3,1,-1,-1,-1,0.01s;0.423s;0.773s;-1,3.825s;13.522s;21.3s;-1,0.004s;0.006s;0.006s;-1,23068672;37298176;357011456;-1,23252992;37298176;357011456;-1,13509885;346970565;527800955;-1
268,3,1,-1,-1,-1,0.011s;0.449s;0.799s;-1,4.019s;14.707s;20.723s;-1,0.004s;0.006s;0.006s;-1,23052288;37797888;373436416;-1,23080960;37797888;373436416;-1,14037698;364114513;553790284;-1
269,3,1,-1,-1,-1,0.01s;1.051s;2.046s;-1,4.046s;17.104s;26.173s;-1,0.004s;0.006s;0.007s;-1,22614016;37548032;453586944;-1,22941696;37548032;453586944;-1,13890559;447226271;730437329;-1
270,4,1,-1,-1,-1,0.01s;0.44s;0.79s;1.208s;-1,3.914s;16.311s;22.33s;27.838s;-1,0.005s;0.007s;0.006s;0.006s;-1,22507520;37195776;362913792;539500544;-1,22831104;37195776;362913792;537714688;-1,13637372;353360331;537424746;721491779;-1
271,3,1,-1,-1,-1,0.011s;0.473s;0.864s;-1,4.553s;17.751s;23.893s;-1,0.006s;0.008s;0.007s;-1,22720512;38453248;389124096;-1,22904832;38453248;389124096;-1,14911144;380661204;578990953;-1
272,3,28364684,652183,787433,0,0.011s;0.386s;0.653s;3.879s,3.985s;12.815s;20.016s;23.962s,0.004s;0.007s;0.006s;0.006s,22867968;37658624;358912000;526626816,23056384;37658624;358912000;538791936,14086447;349236004;524135107;699034770
273,3,1,-1,-1,-1,0.011s;0.686s;1.362s;-1,3.885s;15.572s;22.89s;-1,0.004s;0.007s;0.006s;-1,22749184;36261888;410353664;-1,22917120;36417536;410353664;-1,13913623;400645976;630054927;-1
274,3,1,-1,-1,-1,0.01s;0.908s;1.634s;-1,3.956s;16.137s;23.728s;-1,0.006s;0.006s;0.007s;-1,22757376;38518784;437747712;-1,22925312;38522880;437747712;-1,14019960;430043023;688631324;-1
275,4,1,-1,-1,-1,0.01s;0.488s;1.016s;1.512s;-1,3.718s;13.692s;21.257s;26.945s;-1,0.005s;0.006s;0.006s;0.006s;-1,22757376;37752832;364847104;550526976;-1,22933504;37752832;364847104;550526976;-1,13216892;354299488;547755202;741215504;-1
276,3,1,-1,-1,-1,0.01s;0.544s;1.082s;-1,4.21s;16.639s;25.41s;-1,0.005s;0.007s;0.006s;-1,22761472;38494208;384303104;-1,22933504;38494208;384303104;-1,13987234;374585755;579027604;-1
277,3,1,-1,-1,-1,0.011s;0.441s;0.814s;-1,5.046s;17.604s;23.669s;-1,0.004s;0.007s;0.008s;-1,22769664;38793216;374829056;-1,22999040;38793216;374841344;-1,14294537;366765327;557840577;-1
278,3,1,-1,-1,-1,0.012s;0.832s;1.573s;-1,5.051s;21.244s;26.098s;-1,0.006s;0.013s;0.008s;-1,22781952;37617664;492433408;-1,23007232;37625856;492433408;-1,15052159;487261100;762175013;-1
279,4,1,-1,-1,-1,0.01s;0.369s;0.619s;3.653s;-1,3.833s;13.67s;19.808s;25.368s;-1,0.004s;0.008s;0.006s;0.006s;-1,22769664;37793792;344965120;505237504;-1,22945792;37793792;344965120;505237504;-1,13242874;333705385;500825845;667957589;-1
280,2,1,-1,-1,-1,0.01s;2.205s;-1,4.321s;22.146s;-1,0.006s;0.008s;-1,23068672;38723584;-1,23293952;38723584;-1,14203063;780687303;-1
281,4,1,-1,-1,-1,0.012s;0.405s;0.74s;1.172s;-1,4.319s;14.405s;21.569s;26.532s;-1,0.004s;0.007s;0.006s;0.008s;-1,22876160;37675008;349597696;518746112;-1,23048192;37675008;349597696;518746112;-1,13119775;338422595;514749613;691078261;-1
282,3,1,-1,-1,-1,0.012s;0.446s;0.823s;-1,4.596s;17.833s;24.631s;-1,0.004s;0.006s;0.006s;-1,23007232;38977536;387035136;-1,23232512;38977536;387035136;-1,14471911;377478654;574031211;-1
283,3,1,-1,-1,-1,0.01s;0.882s;1.644s;-1,3.854s;15.703s;23.179s;-1,0.005s;0.007s;0.007s;-1,22847488;38158336;429977600;-1,23019520;38158336;429195264;-1,13618509;423902723;678200000;-1
285,3,1,-1,-1,-1,0.011s;0.525s;1.052s;-1,4.061s;15.628s;21.953s;-1,0.005s;0.007s;0.006s;-1,24625152;38539264;385916928;-1,25149440;38039552;385052672;-1,13890682;375015650;579556211;-1
286,3,1,-1,-1,-1,0.011s;0.459s;0.825s;-1,4.281s;15.805s;24.174s;-1,0.006s;0.006s;0.007s;-1,25751552;39804928;378900480;-1,26095616;39215104;379121664;-1,14316305;368065791;559846455;-1
287,3,1,-1,-1,-1,0.011s;0.418s;0.68s;-1,4.426s;16.021s;22.592s;-1,0.005s;0.006s;0.006s;-1,25862144;39792640;372961280;-1,26054656;39538688;372985856;-1,14519343;361977723;543223564;-1
288,3,1,-1,-1,-1,0.011s;0.746s;1.387s;-1,4.269s;18.248s;25.896s;-1,0.007s;0.007s;0.007s;-1,26095616;41254912;426303488;-1,25673728;41259008;426303488;-1,14422849;415806160;653740197;-1
289,2,1,-1,-1,-1,0.012s;0.766s;-1,4.826s;19.8s;-1,0.006s;0.006s;-1,26759168;41246720;-1,26374144;40734720;-1,15016739;428414556;-1
290,3,1,-1,-1,-1,0.01s;0.544s;1.098s;-1,4.378s;17.353s;22.705s;-1,0.004s;0.006s;0.007s;-1,26664960;40448000;390234112;-1,26886144;39862272;389869568;-1,14114863;379100390;586013749;-1
291,2,1,-1,-1,-1,0.011s;1.696s;-1,4.686s;21.103s;-1,0.006s;0.007s;-1,26890240;41562112;-1,27070464;41783296;-1,15027587;573949603;-1
292,3,1,-1,-1,-1,0.012s;0.85s;1.539s;-1,3.531s;14.985s;22.422s;-1,0.004s;0.007s;0.007s;-1,26877952;40292352;406675456;-1,27066368;38785024;406335488;-1,12880230;395894255;634046018;-1
293,3,1,-1,-1,-1,0.011s;0.805s;1.532s;-1,4.216s;17.032s;24.68s;-1,0.008s;0.009s;0.008s;-1,26898432;40755200;474161152;-1,26517504;40804352;474189824;-1,14176057;466382537;729543349;-1
294,3,1,-1,-1,-1,0.01s;0.543s;1.113s;-1,4.13s;17.412s;23.617s;-1,0.005s;0.008s;0.008s;-1,26963968;40255488;386899968;-1,27176960;40448000;386301952;-1,14012553;375209625;580044691;-1
295,3,1,-1,-1,-1,0.01s;0.516s;1.007s;-1,3.868s;15.433s;20.604s;-1,0.006s;0.006s;0.007s;-1,26947584;39809024;330231808;-1,26554368;39137280;330240000;-1,13194529;316416614;551579816;-1
296,2,1,-1,-1,-1,0.011s;1.084s;-1,4.208s;19.291s;-1,0.008s;0.006s;-1,26972160;40075264;-1,27185152;39739392;-1,13813922;443290061;-1
297,3,1,-1,-1,-1,0.011s;1.255s;2.421s;-1,3.856s;17.986s;26.435s;-1,0.008s;0.008s;0.008s;-1,27140096;38912000;469118976;-1,26566656;39100416;468529152;-1,12559829;460327919;761553653;-1
298,3,1,-1,-1,-1,0.011s;0.674s;1.325s;-1,3.855s;16.394s;22.92s;-1,0.004s;0.006s;0.008s;-1,26951680;39792640;394960896;-1,27164672;39985152;394989568;-1,13516803;383407389;603289352;-1
299,4,1,-1,-1,-1,0.01s;0.375s;0.614s;0.878s;-1,4.353s;12.798s;17.05s;24.322s;-1,0.004s;0.006s;0.006s;0.008s;-1,26955776;39669760;344805376;504328192;-1,27168768;39329792;345018368;504356864;-1,13387022;331724499;497839408;663955117;-1
300,3,1,-1,-1,-1,0.01s;0.91s;1.69s;-1,3.728s;16.453s;24.793s;-1,0.006s;0.008s;0.008s;-1,26955776;38969344;460677120;-1,27168768;39157760;460705792;-1,12643810;451430188;748789670;-1
301,3,1,-1,-1,-1,0.011s;0.892s;1.628s;-1,4.5s;16.799s;24.934s;-1,0.005s;0.008s;0.007s;-1,26980352;40640512;444276736;-1,27193344;40300544;444276736;-1,14395881;432890221;693947663;-1
302,3,26268053,607584,739111,0,0.011s;0.356s;2.644s;4.795s,3.801s;11.279s;16.457s;22.089s,0.005s;0.008s;0.007s;0.006s,26959872;41414656;338915328;494198784,27172864;41414656;338915328;505446400,13066242;323434770;485392418;647350626
303,3,1,-1,-1,-1,0.01s;0.527s;1.065s;-1,3.768s;16.094s;22.851s;-1,0.004s;0.006s;0.008s;-1,27004928;41447424;371568640;-1,27217920;41447424;371765248;-1,13099377;359264558;555054551;-1
304,4,1,-1,-1,-1,0.011s;0.406s;0.685s;0.945s;-1,4.399s;14.139s;21.648s;28.213s;-1,0.004s;0.006s;0.008s;0.007s;-1,27000832;42680320;372346880;542425088;-1,26619904;42680320;372346880;542609408;-1,14392997;358318991;537768273;717219875;-1
305,4,1,-1,-1,-1,0.01s;0.388s;0.643s;3.779s;-1,3.966s;12.647s;18.484s;24.481s;-1,0.005s;0.007s;0.007s;0.006s;-1,27000832;42127360;358899712;524230656;-1,27217920;42127360;358899712;524230656;-1,13810033;344288919;516718950;689149541;-1
306,3,1,-1,-1,-1,0.01s;0.532s;1.151s;-1,3.858s;15.607s;20.579s;-1,0.004s;0.009s;0.009s;-1,27000832;39927808;381595648;-1,27217920;40116224;379256832;-1,13589705;367802040;568563963;-1
307,3,1,-1,-1,-1,0.011s;0.407s;0.685s;-1,4.783s;14.867s;19.867s;-1,0.005s;0.007s;0.007s;-1,27045888;42684416;368877568;-1,27267072;42684416;369012736;-1,14393790;356724729;535336228;-1
308,2,1,-1,-1,-1,0.01s;0.935s;-1,4.322s;18.777s;-1,0.004s;0.006s;-1,27021312;39972864;-1,27234304;40161280;-1,13617645;479986016;-1
309,4,1,-1,-1,-1,0.011s;0.531s;1.069s;1.477s;-1,4.299s;16.626s;22.438s;27.301s;-1,0.006s;0.006s;0.008s;0.006s;-1,27021312;41771008;375623680;563269632;-1,27234304;41771008;375623680;563453952;-1,13438692;361569122;558926534;756285072;-1
310,4,1,-1,-1,-1,0.01s;0.381s;0.628s;0.886s;-1,3.877s;13.444s;19.266s;24.459s;-1,0.004s;0.008s;0.007s;0.007s;-1,27021312;40370176;358424576;525873152;-1,27234304;40423424;358432768;525873152;-1,13686578;345470030;518477826;691488299;-1
311,3,1,-1,-1,-1,0.011s;1.269s;2.499s;-1,3.929s;17.056s;26.418s;-1,0.005s;0.006s;0.005s;-1,27013120;40394752;482852864;-1,27226112;40439808;482852864;-1,13714199;472729206;786545619;-1
312,2,1,-1,-1,-1,0.01s;1.18s;-1,3.328s;17.771s;-1,0.006s;0.008s;-1,27041792;40706048;-1,27254784;40706048;-1,12320024;524533784;-1
313,4,1,-1,-1,-1,0.013s;0.374s;0.636s;0.895s;-1,4.383s;14.993s;18.634s;24.418s;-1,0.005s;0.007s;0.006s;0.006s;-1,27045888;40140800;355401728;519913472;-1,27258880;40325120;355016704;519925760;-1,13714581;342608335;514183301;685779847;-1
314,4,1,-1,-1,-1,0.012s;0.376s;0.631s;0.887s;-1,3.852s;11.979s;17.294s;23.146s;-1,0.005s;0.006s;0.008s;0.008s;-1,27111424;40562688;357281792;521814016;-1,27250688;40759296;357281792;521814016;-1,13686756;342616999;514215360;685816513;-1
315,2,1,-1,-1,-1,0.011s;3.324s;-1,4.17s;25.469s;-1,0.005s;0.007s;-1,27127808;42553344;-1,27267072;42553344;-1,14258273;819127838;-1
316,3,1,-1,-1,-1,0.011s;0.45s;0.816s;-1,4.104s;14.881s;22.49s;-1,0.005s;0.007s;0.008s;-1,26980352;42397696;372854784;-1,27189248;42397696;372301824;-1,14088506;360696377;548634857;-1
317,3,1,-1,-1,-1,0.01s;1.09s;2.105s;-1,3.796s;16.631s;25.953s;-1,0.006s;0.008s;0.008s;-1,26898432;40869888;473116672;-1,27217920;40869888;473116672;-1,13481247;462724854;751947297;-1
318,3,1,-1,-1,-1,0.01s;0.89s;1.632s;-1,3.875s;15.192s;22.34s;-1,0.005s;0.009s;0.007s;-1,26980352;40972288;433393664;-1,27299840;40972288;433393664;-1,13599444;421482097;674414835;-1
319,3,1,-1,-1,-1,0.011s;0.583s;1.195s;-1,4.486s;17.165s;24.104s;-1,0.005s;0.007s;0.007s;-1,26980352;42246144;411987968;-1,27299840;42246144;411987968;-1,14936524;399432013;617451401;-1
320,4,1,-1,-1,-1,0.01s;0.35s;0.591s;0.84s;-1,3.639s;11.276s;16.428s;21.931s;-1,0.006s;0.008s;0.007s;0.008s;-1,27033600;40345600;341147648;497557504;-1,27353088;40345600;341147648;497557504;-1,12924927;325678022;488810635;651946048;-1
321,3,1,-1,-1,-1,0.011s;0.511s;0.814s;-1,4.196s;15.584s;21.7s;-1,0.006s;0.008s;0.007s;-1,27000832;41553920;376426496;-1,27320320;41553920;376426496;-1,14188757;362422338;551274163;-1
322,2,1,-1,-1,-1,0.011s;2.166s;-1,4.145s;20.381s;-1,0.007s;0.007s;-1,27033600;41476096;-1,27353088;41476096;-1,14102227;621218704;-1
323,3,1,-1,-1,-1,0.01s;0.705s;1.345s;-1,3.955s;15.466s;22.168s;-1,0.006s;0.007s;0.007s;-1,27041792;41304064;408707072;-1,27361280;41304064;408707072;-1,13913669;395854720;622809750;-1
324,4,1,-1,-1,-1,0.01s;0.402s;0.677s;0.974s;-1,5.117s;14.325s;20.117s;27.558s;-1,0.005s;0.007s;0.006s;0.007s;-1,27041792;41611264;383975424;564482048;-1,27361280;41836544;383594496;564486144;-1,15013315;372303885;558707871;745113657;-1
325,4,1,-1,-1,-1,0.011s;0.405s;0.666s;0.94s;-1,3.995s;13.087s;18.903s;25.751s;-1,0.005s;0.007s;0.007s;0.006s;-1,27496448;41283584;371318784;544350208;-1,27500544;41283584;371662848;544456704;-1,13943219;358929565;538680642;718440679;-1
326,4,1,-1,-1,-1,0.01s;0.386s;0.641s;0.906s;-1,4.075s;12.34s;19.793s;24.008s;-1,0.007s;0.008s;0.008s;0.007s;-1,27140096;42172416;358219776;523206656;-1,27451392;42172416;358219776;523206656;-1,13885315;343602092;515653252;687704412;-1
327,3,1,-1,-1,-1,0.011s;0.385s;0.64s;-1,4.009s;12.4s;17.658s;-1,0.005s;0.007s;0.007s;-1,27299840;42078208;357134336;-1,27471872;42078208;355028992;-1,13785702;342446871;513922107;-1
328,4,1,-1,-1,-1,0.011s;0.371s;0.617s;3.7s;-1,3.869s;11.688s;17.091s;23.27s;-1,0.004s;0.007s;0.007s;0.008s;-1,27312128;41713664;349220864;509681664;-1,27623424;41713664;349220864;509681664;-1,13388933;334182415;501526213;668872721;-1
329,3,1,-1,-1,-1,0.011s;1.255s;2.471s;-1,3.759s;16.762s;24.731s;-1,0.006s;0.008s;0.006s;-1,27316224;39972864;476213248;-1,27492352;40210432;476213248;-1,13102785;465807083;772846180;-1
330,3,1,-1,-1,-1,0.011s;0.562s;1.143s;-1,4.46s;16.654s;23.429s;-1,0.004s;0.006s;0.007s;-1,27463680;42971136;410931200;-1,26857472;42975232;410394624;-1,14731844;400026954;618105439;-1
331,4,1,-1,-1,-1,0.012s;0.41s;0.679s;0.955s;-1,4.43s;13.726s;19.574s;25.8s;-1,0.006s;0.009s;0.008s;0.008s;-1,27308032;42881024;377909248;553504768;-1,27664384;42881024;378023936;553541632;-1,14626296;365766847;548904356;732041865;-1
332,3,1,-1,-1,-1,0.011s;0.463s;0.856s;-1,4.578s;15.846s;22.743s;-1,0.004s;0.007s;0.007s;-1,27435008;43048960;393506816;-1,27738112;43048960;393621504;-1,14808760;381971287;580905448;-1
333,3,26606992,614277,740145,0,0.01s;0.361s;0.593s;3.615s,3.745s;11.543s;16.418s;21.808s,0.006s;0.007s;0.006s;0.008s,27279360;41480192;342884352;500191232,27435008;41488384;342884352;511598592,13190472;327569539;491633958;655698937
334,3,1,-1,-1,-1,0.011s;0.725s;1.398s;-1,4.148s;16.646s;22.901s;-1,0.005s;0.007s;0.007s;-1,27561984;42553344;434827264;-1,27738112;42553344;434827264;-1,14225681;423162196;664434083;-1
335,2,1,-1,-1,-1,0.011s;1.15s;-1,4.605s;18.425s;-1,0.005s;0.009s;-1,27566080;43216896;-1,27865088;41213952;-1,14919951;488160693;-1
336,3,1,-1,-1,-1,0.011s;0.453s;0.836s;-1,4.255s;15.222s;21.681s;-1,0.005s;0.007s;0.007s;-1,27283456;42668032;381177856;-1,27426816;42668032;381177856;-1,14392233;367434619;558894033;-1
337,2,1,-1,-1,-1,0.011s;1.848s;-1,3.852s;19.013s;-1,0.004s;0.008s;-1,27422720;40476672;-1,27590656;40828928;-1,13400322;565578536;-1
338,2,1,-1,-1,-1,0.011s;1.593s;-1,4.188s;18.654s;-1,0.006s;0.007s;-1,27418624;42577920;-1,27590656;42577920;-1,14296492;530260904;-1
339,3,1,-1,-1,-1,0.011s;0.559s;1.139s;-1,4.332s;15.946s;22.755s;-1,0.005s;0.007s;0.007s;-1,27561984;41676800;404185088;-1,27865088;41873408;404185088;-1,14522611;391345776;604846889;-1
340,3,1,-1,-1,-1,0.01s;0.871s;1.59s;-1,3.86s;15.361s;22.927s;-1,0.005s;0.006s;0.007s;-1,27414528;41816064;424087552;-1,27590656;41816064;424476672;-1,13496069;413541069;662223325;-1
341,3,1,-1,-1,-1,0.01s;0.868s;1.573s;-1,3.937s;15.195s;22.066s;-1,0.006s;0.009s;0.006s;-1,27414528;41807872;420966400;-1,27590656;41807872;418930688;-1,13491003;408556102;654753995;-1
342,3,1,-1,-1,-1,0.01s;0.663s;1.323s;-1,3.717s;15.473s;22.755s;-1,0.004s;0.007s;0.011s;-1,27422720;41766912;410079232;-1,27590656;41766912;410079232;-1,13443204;397379393;624310980;-1
343,4,1,-1,-1,-1,0.01s;0.424s;0.752s;1.16s;-1,3.764s;13.18s;18.636s;24.843s;-1,0.005s;0.008s;0.007s;0.006s;-1,27418624;39952384;351948800;520355840;-1,27594752;39452672;351948800;520355840;-1,13095655;336940280;512503729;688068022;-1
344,3,1,-1,-1,-1,0.011s;0.959s;1.75s;-1,4.635s;17.374s;25.705s;-1,0.005s;0.009s;0.007s;-1,27267072;43266048;462688256;-1,26955776;43270144;462688256;-1,15016444;452040876;724518033;-1
345,3,1,-1,-1,-1,0.011s;0.491s;0.847s;-1,4.285s;15.155s;21.133s;-1,0.005s;0.008s;0.006s;-1,27430912;42680320;382447616;-1,27598848;42684416;382447616;-1,14396600;368762555;560887640;-1
346,4,1,-1,-1,-1,0.011s;0.388s;0.653s;0.917s;-1,4.078s;12.826s;18.24s;23.937s;-1,0.005s;0.008s;0.008s;0.006s;-1,27426816;42213376;360910848;527204352;-1,27598848;42213376;360910848;527204352;-1,13909016;346357344;519792514;693227684;-1
347,2,1,-1,-1,-1,0.01s;1.358s;-1,4.24s;18.575s;-1,0.004s;0.008s;-1,27262976;42659840;-1,27430912;42659840;-1,14374494;504452457;-1
348,4,1,-1,-1,-1,0.01s;0.439s;0.784s;1.201s;-1,3.781s;14.027s;19.276s;26s;-1,0.006s;0.007s;0.008s;0.006s;-1,27258880;41648128;363855872;538398720;-1,27430912;41648128;363855872;538398720;-1,13317573;349356930;531320357;713284418;-1
349,4,1,-1,-1,-1,0.01s;0.415s;0.779s;1.162s;-1,3.897s;13.769s;19.66s;26.788s;-1,0.005s;0.008s;0.007s;0.008s;-1,27250688;40656896;361922560;535564288;-1,27430912;41005056;361922560;533544960;-1,13584816;347358102;528376689;709395836;-1
350,4,1,-1,-1,-1,0.011s;0.397s;0.759s;0.931s;-1,4.17s;13.015s;19.579s;24.66s;-1,0.004s;0.007s;0.007s;0.008s;-1,27254784;42577920;367767552;537485312;-1,27430912;42577920;367767552;537485312;-1,14290388;353515625;530523963;707532301;-1
351,3,1,-1,-1,-1,0.01s;0.548s;1.117s;-1,4.118s;15.963s;22.734s;-1,0.004s;0.008s;0.01s;-1,27262976;41263104;404021248;-1,27430912;41619456;404021248;-1,14196901;391157630;604257214;-1
352,3,1,-1,-1,-1,0.01s;0.462s;0.844s;-1,4.437s;15.45s;21.703s;-1,0.005s;0.009s;0.007s;-1,27422720;42868736;385527808;-1,27594752;42868736;385527808;-1,14597708;371971535;565802681;-1
353,1,1,-1,-1,-1,0.01s;-1,4.085s;-1,0.006s;-1,27422720;-1,27594752;-1,13984851;-1
354,2,1,-1,-1,-1,0.01s;1.604s;-1,4.027s;18.245s;-1,0.005s;0.008s;-1,27262976;42045440;-1,27435008;42049536;-1,13728996;566341420;-1
355,3,1,-1,-1,-1,0.01s;0.383s;0.639s;-1,4.024s;12.232s;18.727s;-1,0.004s;0.007s;0.008s;-1,27258880;42098688;358117376;-1,27435008;42098688;358117376;-1,13785809;343439220;515411216;-1
356,3,1,-1,-1,-1,0.011s;0.941s;1.731s;-1,4.387s;17.572s;25.418s;-1,0.006s;0.007s;0.008s;-1,27430912;42983424;458014720;-1,27590656;42983424;458014720;-1,14706797;447167849;716264566;-1
358,2,1,-1,-1,-1,0.01s;1.764s;-1,3.847s;18.707s;-1,0.005s;0.007s;-1,27422720;41824256;-1,27598848;39833600;-1,13496882;554372598;-1
359,3,1,-1,-1,-1,0.011s;0.952s;1.718s;-1,4.379s;17.223s;24.937s;-1,0.006s;0.01s;0.009s;-1,27262976;42803200;452231168;-1,27435008;42803200;452231168;-1,14524735;441134654;706764173;-1
360,3,1,-1,-1,-1,0.011s;1.123s;2.19s;-1,4.372s;17.974s;26.595s;-1,0.007s;0.007s;0.007s;-1,27430912;42889216;479952896;-1,27594752;42889216;480129024;-1,14607236;471481188;769769095;-1
361,4,1,-1,-1,-1,0.01s;0.434s;0.804s;1.23s;-1,3.998s;14.184s;19.851s;27.074s;-1,0.006s;0.007s;0.009s;0.006s;-1,27160576;42102784;371421184;549912576;-1,27336704;42102784;371421184;549912576;-1,13789175;357251509;543317804;729387922;-1
362,4,1,-1,-1,-1,0.01s;0.391s;0.653s;0.937s;-1,4.117s;13.085s;18.545s;24.682s;-1,0.006s;0.009s;0.009s;0.007s;-1,27328512;42463232;370913280;542265344;-1,27496448;40431616;370913280;542265344;-1,14164005;356829406;535511220;714195151;-1
363,3,1,-1,-1,-1,0.011s;0.916s;1.639s;-1,3.891s;15.365s;22.877s;-1,0.004s;0.008s;0.007s;-1,27324416;41885696;416632832;-1,27496448;41885696;416632832;-1,13561657;404019087;648095068;-1
364,4,1,-1,-1,-1,0.01s;0.43s;0.779s;1.202s;-1,3.807s;14.463s;18.891s;25.479s;-1,0.005s;0.012s;0.007s;0.009s;-1,27172864;41627648;358203392;529932288;-1,27353088;41627648;358203392;529932288;-1,13291770;343498445;522525449;701553076;-1
365,3,1,-1,-1,-1,0.011s;0.421s;0.683s;-1,4.382s;13.667s;19.456s;-1,0.004s;0.01s;0.006s;-1,27185152;42889216;378740736;-1,27357184;42889216;378740736;-1,14600032;364939283;547662733;-1
366,4,1,-1,-1,-1,0.011s;0.401s;0.664s;0.945s;-1,4.376s;13.623s;20.532s;25.707s;-1,0.006s;0.007s;0.007s;0.009s;-1,27197440;42885120;378318848;553336832;-1,27361280;42885120;378318848;553336832;-1,14598873;364498487;547037428;729577489;-1
367,3,1,-1,-1,-1,0.011s;0.457s;0.828s;-1,4.503s;15.869s;22.153s;-1,0.008s;0.005s;0.006s;-1,27340800;43057152;388616192;-1,26914816;43057152;386531328;-1,14778017;375171532;570652426;-1
368,3,1,-1,-1,-1,0.011s;0.556s;1.152s;-1,4.473s;15.916s;22.778s;-1,0.007s;0.006s;0.008s;-1,27193344;42762240;397905920;-1,27361280;42762240;397905920;-1,14468816;384758250;594813284;-1
369,3,1,-1,-1,-1,0.011s;0.513s;1.07s;-1,4.243s;15.295s;21.768s;-1,0.005s;0.007s;0.007s;-1,27197440;42475520;389898240;-1,27361280;42475520;389898240;-1,14165933;376421019;581939381;-1
370,3,1,-1,-1,-1,0.01s;0.521s;1.071s;-1,3.971s;14.541s;20.739s;-1,0.006s;0.009s;0.007s;-1,27262976;42012672;381227008;-1,27439104;42012672;381227008;-1,13688204;367385391;567898232;-1
371,3,1,-1,-1,-1,0.01s;0.549s;1.109s;-1,4.12s;15.127s;21.48s;-1,0.005s;0.009s;0.009s;-1,27254784;42295296;391065600;-1,27422720;42299392;389046272;-1,13991639;377653363;583633934;-1
372,3,1,-1,-1,-1,0.011s;0.55s;1.109s;-1,4.268s;16.061s;22.833s;-1,0.004s;0.008s;0.006s;-1,27287552;42717184;403243008;-1,27459584;42717184;403271680;-1,14397480;391989602;605636018;-1
373,2,1,-1,-1,-1,0.011s;1.532s;-1,4.017s;18.084s;-1,0.005s;0.007s;-1,27168768;40579072;-1,27353088;40591360;-1,13795086;512047376;-1
374,3,1,-1,-1,-1,0.01s;1.06s;2.032s;-1,3.802s;15.919s;23.378s;-1,0.005s;0.006s;0.01s;-1,27197440;41553920;460611584;-1,27377664;39567360;460611584;-1,13277098;449861386;731856694;-1
