index,models,steps,total_wall,total_cpu,mem_start_bytes,mem_end_bytes,mem_delta_bytes,wall_ground_list,cpu_ground_list,wall_solve_list,cpu_solve_list,consts_size_list,rules_list,atoms_list,rel_facts_list,rel_nonfacts_list,rel_total_list,aspif_bytes_list,mem_grounding_mb_list,mem_solve_mb_list
-87,0,30,18.845,18.83,834633728,877449216,40.83,0.114134;0.122884;0.132695;0.145993;0.172505;0.193938;0.21482;0.238295;0.260795;0.282553;0.307083;0.331639;0.352635;0.375824;0.408026;0.42561;0.44998;0.474985;0.506818;0.536049;0.559529;0.601389;0.625853;0.655308;0.682847;0.720693;0.749781;0.796001;0.828907;0.872259,0.113602;0.122754;0.132632;0.145932;0.17228;0.193848;0.214586;0.238037;0.260546;0.282264;0.306935;0.331199;0.352315;0.375635;0.407819;0.42528;0.449626;0.47473;0.506468;0.535706;0.559249;0.600677;0.625404;0.65471;0.682385;0.720016;0.749415;0.795366;0.828509;0.871702,0.003563;0.002911;0.004125;0.00919;0.013042;0.015743;0.017619;0.019277;0.020942;0.021876;0.024512;0.025479;0.028586;0.031435;0.033743;0.036192;0.039868;0.045399;0.050028;0.053152;0.062743;0.065626;0.071088;0.082666;0.111556;0.103037;0.133016;0.140513;0.16575;0.156219,0.003559;0.002911;0.004121;0.009184;0.013032;0.01573;0.0176;0.019261;0.020919;0.021786;0.024487;0.025437;0.028557;0.031382;0.033698;0.03615;0.039811;0.045322;0.049938;0.053066;0.062621;0.065429;0.070976;0.082536;0.111375;0.102874;0.132806;0.140304;0.165398;0.155982,458;458;458;458;458;458;458;458;458;458;458;458;458;458;458;458;458;458;458;458;458;458;458;458;458;458;458;458;458;458,0;6665;13026;19807;27964;39337;50824;62449;74272;86366;98818;111730;125220;139423;154492;170599;187936;206716;227174;249568;274180;301317;331312;364525;401344;442186;487498;537758;593476;655195,0;5959;7262;8666;10236;11959;13685;15414;17146;18881;20619;22360;24104;25851;27601;29354;31110;32869;34631;36396;38164;39935;41709;43486;45266;47049;48835;50624;52416;54211,1;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36,60;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25,61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61;61,286860;532646;794827;1097972;1532151;1974567;2425176;2875771;3342748;3826131;4325917;4841998;5382705;5956172;6562403;7217813;7914121;8676006;9495231;10396388;11379501;12460868;13640573;14951319;16384966;17966082;19719268;21644471;23758050;26092814,795.97;795.97;795.97;795.97;795.97;795.97;795.97;795.97;797.08;797.08;797.08;797.08;797.08;797.08;797.08;797.25;797.25;797.25;797.25;797.25;797.25;798.95;799.2;799.2;805.91;848.96;806.12;860.0;828.57;898.69,795.97;795.97;795.97;795.97;795.97;795.97;795.97;797.08;797.08;797.08;797.08;797.08;797.08;797.08;797.25;797.25;797.25;797.25;797.25;797.25;798.95;799.2;799.2;805.91;848.96;806.12;860.0;828.57;898.69;836.8
-88,1,5,0.728,0.727,847949824,847949824,0.0,0.102495;0.092267;0.09507;0.099047;0.109344,0.102369;0.092171;0.094978;0.098825;0.109297,0.002471;0.0009;0.001012;0.002166;0.021812,0.002466;0.000899;0.001011;0.002161;0.021799,444;444;444;444;444,0;5749;7393;9154;10984,0;5534;6106;6702;7406,10;33;33;33;33,23;0;0;0;0,33;33;33;33;33,245874;303248;368785;434341;524482,808.67;808.67;808.67;808.67;808.67,808.67;808.67;808.67;808.67;808.67
-89,0,30,10.883,10.876,847949824,848343040,0.38,0.102873;0.097571;0.102044;0.105735;0.119044;0.131218;0.143963;0.157955;0.170993;0.182075;0.197585;0.211376;0.222347;0.235287;0.253378;0.26503;0.27435;0.291366;0.303356;0.318988;0.330253;0.341077;0.355072;0.366078;0.382416;0.396884;0.407362;0.423263;0.435818;0.448988,0.102673;0.097523;0.101929;0.105684;0.118985;0.131151;0.143894;0.157869;0.170919;0.181868;0.197342;0.211284;0.22224;0.235149;0.253251;0.264651;0.274211;0.291223;0.30321;0.318688;0.329972;0.340931;0.354741;0.365906;0.382104;0.396693;0.407155;0.423074;0.435474;0.448771,0.002526;0.00103;0.001436;0.002488;0.004177;0.004805;0.005488;0.006028;0.006298;0.006725;0.007575;0.007358;0.0089;0.008383;0.009777;0.009268;0.009917;0.010189;0.010823;0.012304;0.011961;0.012167;0.012531;0.013235;0.013671;0.014;0.014278;0.016002;0.015462;0.015921,0.002525;0.00103;0.001436;0.002488;0.004177;0.0048;0.005484;0.006027;0.00629;0.006721;0.007566;0.007358;0.008889;0.008377;0.009763;0.009256;0.009907;0.010186;0.010807;0.012285;0.011941;0.012163;0.012515;0.013215;0.013666;0.013986;0.014254;0.015987;0.01544;0.015913,448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448,0;5941;8350;10922;13587;17922;22338;27065;31794;36523;41252;45981;50710;55439;60168;64897;69626;74355;79084;83813;88542;93271;98000;102729;107458;112187;116916;121645;126374;131103,0;5579;6284;7015;7844;8834;9841;10876;11911;12946;13981;15016;16051;17086;18121;19156;20191;21226;22261;23296;24331;25366;26401;27436;28471;29506;30541;31576;32611;33646,1;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41,40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41,254087;336013;426153;516282;647395;778493;925970;1073428;1237310;1392961;1556832;1712480;1868146;2032026;2187703;2351562;2507216;2671074;2826723;2982390;3146267;3301936;3465772;3621422;3785283;3940940;4096620;4260467;4416139;4580010,808.67;808.67;808.67;808.67;808.67;808.67;808.67;808.67;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04,808.67;808.67;808.67;808.67;808.67;808.67;808.67;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04
-90,1,4,0.755,0.754,848343040,848343040,0.0,0.106242;0.123549;0.133573;0.161043,0.106114;0.123438;0.133514;0.160974,0.002782;0.00329;0.008165;0.033747,0.002781;0.003283;0.008161;0.033595,442;442;442;442,0;6226;12353;18964,0;5770;7116;8653,10;16;16;16,46;40;40;40,56;56;56;56,270452;557184;868513;1351870,809.04;809.04;809.04;809.04,809.04;809.04;809.04;809.04
-91,1,6,1.048,1.047,848343040,848343040,0.0,0.105934;0.10267;0.110468;0.117496;0.135771;0.151718,0.105813;0.1026;0.110367;0.117442;0.135712;0.151485,0.002398;0.00131;0.002082;0.003407;0.007054;0.026012,0.002398;0.00131;0.002081;0.003403;0.00705;0.025998,458;458;458;458;458;458,0;5817;7857;10283;12814;17601,0;5786;6728;7750;8868;10163,19;22;22;22;22;22,36;33;33;33;33;33,55;55;55;55;55;55,254102;336029;434348;540881;712931;893162,809.04;809.04;809.04;809.04;809.04;809.04,809.04;809.04;809.04;809.04;809.04;809.04
-92,1,9,1.299,1.298,848343040,848343040,0.0,0.101122;0.085486;0.087502;0.089982;0.094551;0.098069;0.104779;0.111141;0.118019,0.101044;0.085445;0.087459;0.089943;0.094458;0.09783;0.104609;0.110968;0.117973,0.002302;0.000741;0.000907;0.001155;0.001157;0.001476;0.002049;0.002298;0.02188,0.002302;0.00074;0.000907;0.001154;0.001153;0.001476;0.002044;0.002293;0.021871,443;443;443;443;443;443;443;443;443,0;5693;6301;7003;7732;8482;9244;10377;11552,0;5472;5854;6251;6678;7121;7594;8118;8641,10;30;30;30;30;30;30;30;30,20;0;0;0;0;0;0;0;0,30;30;30;30;30;30;30;30;30,237658;262246;295012;327796;352369;385146;426124;467086;508043,809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04,809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04
-93,0,30,5.647,5.644,848343040,848343040,0.0,0.096674;0.07979;0.083747;0.087024;0.090527;0.095285;0.098934;0.101745;0.106098;0.11008;0.114036;0.118545;0.122094;0.125438;0.130172;0.133171;0.136649;0.140185;0.14398;0.147767;0.151633;0.156758;0.161239;0.16449;0.168271;0.170285;0.175661;0.17914;0.183328;0.18758,0.09662;0.079745;0.083703;0.086984;0.090485;0.095227;0.098838;0.101696;0.10605;0.110022;0.113982;0.118495;0.121958;0.125382;0.130111;0.133107;0.13658;0.140109;0.143916;0.147701;0.151566;0.156569;0.161152;0.164409;0.168189;0.170214;0.175564;0.179057;0.183248;0.187367,0.002008;0.000731;0.001049;0.001262;0.001229;0.001323;0.001328;0.001391;0.001568;0.001597;0.001717;0.001643;0.001921;0.001931;0.001928;0.002075;0.002086;0.002218;0.00253;0.002449;0.002491;0.002596;0.002697;0.002705;0.002863;0.002875;0.003089;0.00313;0.003184;0.003237,0.002007;0.00073;0.001044;0.001262;0.001228;0.001323;0.001328;0.00139;0.001568;0.001597;0.001712;0.001643;0.001921;0.00193;0.001927;0.002075;0.002082;0.002214;0.00253;0.002449;0.002491;0.002591;0.002692;0.0027;0.002863;0.002871;0.003089;0.00313;0.00318;0.003233,427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427,0;5336;5668;6155;6652;7149;7646;8143;8640;9137;9634;10131;10628;11125;11622;12119;12616;13113;13610;14107;14604;15101;15598;16095;16592;17089;17586;18083;18580;19077,0;5335;5664;6043;6432;6821;7210;7599;7988;8377;8766;9155;9544;9933;10322;10711;11100;11489;11878;12267;12656;13045;13434;13823;14212;14601;14990;15379;15768;16157,1;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7,40;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34,41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41,229499;245881;262264;286846;311419;335995;360573;385156;401541;426124;450701;475295;499884;524460;540842;565429;590011;614607;639203;663787;688362;712942;737522;762099;786675;811253;835828;860411;884987;909566,809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04,809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04;809.04
-94,1,5,1.136,1.135,848343040,848343040,0.0,0.122907;0.129191;0.144887;0.177531;0.199383,0.122788;0.129084;0.144615;0.177445;0.199215,0.004495;0.004804;0.012165;0.022751;0.054974,0.004494;0.004804;0.01216;0.022727;0.054909,439;439;439;439;439,0;7347;14223;21893;34040,0;6041;7682;9553;11618,1;11;11;11;11,65;55;55;55;55,66;66;66;66;66,319591;655476;1024147;1564859;2146539,809.04;809.04;809.04;809.04;809.04,809.04;809.04;809.04;809.04;809.04
-95,1,8,0.998,0.997,848584704,848584704,0.0,0.094997;0.076769;0.079603;0.081625;0.083339;0.085557;0.087277;0.0899,0.094941;0.076738;0.079562;0.081584;0.0833;0.085341;0.087184;0.089836,0.001915;0.000631;0.000781;0.000951;0.001043;0.001221;0.001944;0.018165,0.001915;0.000631;0.000781;0.000951;0.001043;0.00122;0.001944;0.018156,427;427;427;427;427;427;427;427,0;5236;5441;5714;5997;6296;6619;7002,0;5230;5425;5644;5871;6098;6325;6552,1;11;11;11;11;11;11;11,23;13;13;13;13;13;13;13,24;24;24;24;24;24;24;24,221280;229471;245879;254073;270455;286842;303230;327806,809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27,809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27
-96,0,30,6.975,6.97,848584704,848584704,0.0,0.099766;0.084019;0.088159;0.092162;0.098346;0.103873;0.109969;0.116036;0.122421;0.129658;0.135988;0.159351;0.147495;0.151865;0.16001;0.166416;0.174018;0.179394;0.184763;0.18908;0.195266;0.2022;0.209083;0.21387;0.218876;0.224639;0.230822;0.238609;0.24798;0.249469,0.09964;0.083835;0.088114;0.092114;0.098246;0.103821;0.109916;0.115977;0.122359;0.129594;0.135929;0.159096;0.147431;0.151648;0.159935;0.166343;0.173921;0.179318;0.184675;0.188862;0.195171;0.201952;0.208881;0.213749;0.218673;0.224534;0.230575;0.238515;0.247866;0.249341,0.002511;0.000863;0.001149;0.001588;0.001685;0.001677;0.001803;0.001901;0.002099;0.002151;0.002196;0.002435;0.002441;0.002683;0.002584;0.002806;0.002953;0.003069;0.003191;0.003356;0.003308;0.00348;0.003546;0.003751;0.003782;0.003984;0.00406;0.004253;0.004363;0.004277,0.00251;0.000862;0.001148;0.001588;0.001684;0.001658;0.001803;0.001901;0.002099;0.002147;0.002196;0.002431;0.002441;0.002678;0.002583;0.002806;0.002948;0.003064;0.003187;0.003355;0.003307;0.003475;0.003546;0.003752;0.003782;0.00398;0.004053;0.004248;0.004359;0.004276,420;420;420;420;420;420;420;420;420;420;420;420;420;420;420;420;420;420;420;420;420;420;420;420;420;420;420;420;420;420,0;5693;6165;6797;7477;8175;8873;9571;10269;10967;11665;12363;13061;13759;14457;15155;15853;16551;17249;17947;18645;19343;20041;20739;21437;22135;22833;23531;24229;24927,0;5459;5910;6413;6978;7561;8144;8727;9310;9893;10476;11059;11642;12225;12808;13391;13974;14557;15140;15723;16306;16889;17472;18055;18638;19221;19804;20387;20970;21553,1;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21,35;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15,36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36,245808;270409;295000;327778;360545;393315;426101;458877;491652;524432;557232;590001;622779;655556;688326;721090;753858;794841;827610;860386;893160;934140;966921;999717;1032494;1065273;1106234;1139016;1171794;1204559,809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27,809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27;809.27
-97,0,30,95.548,95.422,848584704,1938546688,1039.47,0.147638;0.597286;0.640543;0.837836;0.940664;1.032648;1.135844;1.236149;1.341325;1.440037;1.53679;1.639803;1.753046;1.847876;1.955332;2.067449;2.164348;2.282978;2.387218;2.508041;2.613877;2.738238;2.836936;2.947422;3.078293;3.243779;3.327019;3.464005;3.570856;3.67943,0.147562;0.596861;0.637585;0.837311;0.94019;1.031554;1.134714;1.235395;1.340506;1.439163;1.535627;1.638952;1.752007;1.846062;1.953781;2.066206;2.162908;2.281382;2.385805;2.505864;2.612177;2.736235;2.834794;2.945597;3.075914;3.241291;3.324519;3.461584;3.567645;3.676648,0.009922;0.086127;0.22066;0.330172;0.34943;0.371977;0.441458;0.411277;0.494799;0.505433;0.528211;0.597892;0.580047;0.622909;0.636698;0.736981;0.695972;0.725548;0.773493;0.805491;0.82911;0.939172;0.875047;0.920317;0.991764;1.029673;1.075193;1.099998;1.121792;1.1725,0.009917;0.085995;0.220301;0.329688;0.348666;0.371437;0.440797;0.409449;0.494069;0.504721;0.526972;0.597016;0.579145;0.618814;0.635625;0.734682;0.694843;0.72141;0.770581;0.803094;0.823569;0.933776;0.872032;0.915791;0.987225;1.024521;1.071284;1.097395;1.118077;1.1667,465;465;465;465;465;465;465;465;465;465;465;465;465;465;465;465;465;465;465;465;465;465;465;465;465;465;465;465;465;465,0;10830;129649;250898;421717;593003;764448;938747;1113220;1287903;1462850;1638121;1813782;1989905;2166568;2343855;2521856;2700667;2880390;3061133;3243010;3426141;3610652;3796675;3984348;4173815;4365226;4558737;4754510;4952713,0;7684;13760;20341;27891;35485;43094;50798;58503;66209;73916;81624;89333;97043;104754;112466;120179;127893;135608;143324;151041;158759;166478;174198;181919;189641;197364;205088;212813;220539,10;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17,111;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104;104,121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121;121,499911;6636093;12895165;21259273;29639649;38028325;46523351;55034850;63546337;72074290;80618625;89179233;97764481;106366097;115000533;123667761;132367657;141559842;150874979;160247393;169677201;179164402;188733543;198368254;208092872;217907765;227820891;237840462;247974828;258223923,809.27;809.27;809.27;809.27;809.27;809.27;814.85;923.39;851.02;971.23;995.06;1018.97;1043.05;1067.05;1103.81;1129.53;1169.66;1196.41;1223.52;1250.62;1276.64;1323.64;1361.25;1390.46;1442.08;1484.79;1544.21;1628.38;1720.54;1785.16,809.27;809.27;809.27;809.27;809.27;814.85;923.39;851.02;971.23;995.06;1018.97;1043.05;1067.05;1103.81;1129.53;1169.66;1196.41;1223.52;1250.62;1276.64;1323.64;1361.25;1390.46;1442.08;1480.41;1539.57;1628.38;1720.54;1785.16;1848.74
-98,0,30,103.345,103.203,1112031232,1941995520,791.52,0.154283;0.605658;0.6481;0.897487;1.003657;1.1102;1.238018;1.356003;1.4646;1.575768;1.692525;1.809605;1.919958;2.029794;2.164668;2.293486;2.418015;2.538931;2.653877;2.79517;2.915176;3.05345;3.21402;3.316224;3.468633;3.620025;3.710049;3.877604;3.99849;4.109342,0.153991;0.605363;0.647794;0.897056;1.003108;1.108968;1.23668;1.354214;1.462903;1.573857;1.690865;1.807275;1.918252;2.027715;2.162103;2.290264;2.416261;2.536867;2.651994;2.793408;2.912963;3.051318;3.211567;3.313789;3.464839;3.61657;3.706372;3.874372;3.993791;4.105483,0.009165;0.074141;0.176931;0.31678;0.324741;0.422422;0.482735;0.497573;0.471978;0.497149;0.549887;0.542097;0.565259;0.641988;0.621433;0.649231;0.671321;0.704934;0.804032;0.77146;0.808287;0.824806;0.863652;0.878231;0.910808;0.956537;1.140593;1.038707;1.07816;1.104563,0.00916;0.073977;0.176683;0.315881;0.324228;0.421375;0.481836;0.49664;0.470774;0.495436;0.54835;0.541159;0.563175;0.640897;0.62029;0.647816;0.669209;0.703413;0.800982;0.769574;0.804018;0.822767;0.86067;0.875298;0.909089;0.951398;1.131511;1.034544;1.072696;1.100341,461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461,0;9630;114552;222563;393074;564039;735161;913679;1092352;1271209;1450313;1629734;1809549;1989842;2170704;2352233;2534534;2717719;2901907;3087224;3273803;3461784;3651314;3842547;4035644;4230773;4428109;4627834;4830137;5035214,0;7801;14460;21611;29808;38074;46370;54832;63296;71762;80230;88700;97172;105646;114122;122600;131080;139562;148046;156532;165020;173510;182002;190496;198992;207490;215990;224492;232996;241502,10;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29,125;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106,135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135;135,458869;5554460;10797475;18645704;26510264;34374956;42509952;50661291;58812614;66972350;75156378;83356830;91582004;99823466;108089602;116773587;125654260;134584100;143555002;152591513;161685223;170852700;180085638;189408717;198821902;208333426;217951474;227684307;237539940;247526534,1060.52;1060.52;1060.52;1060.52;1060.52;1060.76;1111.55;1127.27;1142.88;1158.51;1174.17;1239.11;1260.98;1282.88;1305.17;1327.1;1349.29;1371.48;1398.01;1437.79;1479.82;1538.54;1564.8;1591.73;1618.74;1646.39;1674.46;1762.36;1792.2;1822.54,1060.52;1060.52;1060.52;1060.52;1060.76;1111.55;1127.27;1142.88;1158.51;1174.17;1239.11;1260.98;1282.88;1305.17;1327.1;1349.29;1371.48;1398.01;1437.79;1479.82;1538.54;1564.8;1591.73;1618.74;1646.39;1674.46;1762.36;1792.2;1822.54;1852.03
-99,1,5,0.604,0.603,1144389632,1144389632,0.0,0.099974;0.076006;0.077879;0.078656;0.079351,0.099723;0.075972;0.077761;0.078554;0.079267,0.002099;0.000458;0.000544;0.000787;0.017332,0.002098;0.000458;0.000544;0.000787;0.017323,423;423;423;423;423,0;5160;5239;5333;5432,0;5154;5242;5335;5438,1;13;13;13;13,12;0;0;0;0,13;13;13;13;13,213115;221306;229497;229497;237688,1091.38;1091.38;1091.38;1091.38;1091.38,1091.38;1091.38;1091.38;1091.38;1091.38
-100,1,8,3.029,3.027,1144389632,1144389632,0.0,0.1252;0.158473;0.170287;0.207575;0.238814;0.275752;0.305022;0.334656,0.125072;0.158389;0.170126;0.207477;0.238697;0.275568;0.304866;0.334465,0.005704;0.007393;0.014345;0.029808;0.036442;0.057056;0.14609;0.348636,0.005699;0.007388;0.014336;0.029771;0.036394;0.056994;0.145878;0.348082,451;451;451;451;451;451;451;451,0;7878;19265;31379;48381;66576;84939;104432,0;6384;8444;10679;13223;15863;18517;21246,16;26;26;26;26;26;26;26,55;45;45;45;45;45;45;45,71;71;71;71;71;71;71;71,336045;827652;1343766;2081090;2875783;3670485;4514321;5366307,1091.38;1091.38;1091.38;1091.38;1091.38;1091.38;1091.38;1091.38,1091.38;1091.38;1091.38;1091.38;1091.38;1091.38;1091.38;1091.38
-101,0,30,108.187,108.026,1144389632,2818281472,1596.35,0.193965;0.719774;0.756797;0.954588;1.032817;1.121036;1.228387;1.315194;1.429193;1.511967;1.606983;1.703967;1.817914;1.902351;2.003036;2.114499;2.244892;2.334707;2.444716;2.566657;2.688834;2.818387;2.978893;3.104829;3.237103;3.362978;3.510783;3.645286;3.837052;3.954314,0.193726;0.719155;0.756368;0.954081;1.032269;1.120412;1.227737;1.3142;1.428218;1.511063;1.606095;1.70278;1.816912;1.901315;2.001668;2.113114;2.243541;2.332934;2.442252;2.565006;2.687379;2.816879;2.976996;3.102997;3.235367;3.359133;3.50708;3.641761;3.834662;3.951781,0.040001;0.166081;0.387586;0.482777;0.528837;0.590298;0.647479;0.653176;0.722755;0.723522;0.75145;0.783457;0.888233;0.863489;0.900267;0.944653;1.068934;1.016843;1.083443;1.172518;1.198444;1.261823;1.508469;1.395404;1.488844;1.551934;1.689606;1.762866;1.837671;2.140614,0.039948;0.165821;0.386955;0.482094;0.528074;0.589151;0.644215;0.652255;0.718397;0.721969;0.749609;0.780727;0.881115;0.862127;0.895448;0.94261;1.063121;1.011437;1.077195;1.168901;1.194888;1.256914;1.50252;1.391225;1.483041;1.548044;1.683252;1.757498;1.832148;2.132893,427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427;427,0;21888;186706;354128;564051;774474;985213;1199375;1414143;1629732;1846415;2064510;2284382;2506445;2731164;2959057;3190697;3426714;3667797;3914696;4168224;4429259;4698746;4977699;5267203;5568416;5882571;6210978;6555026;6916185,0;8659;14199;20200;26965;33749;40553;47411;54275;61145;68021;74903;81791;88685;95585;102491;109403;116321;123245;130175;137111;144053;151001;157955;164915;171881;178853;185831;192815;199805,1;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29;29,135;107;107;107;107;107;107;107;107;107;107;107;107;107;107;107;107;107;107;107;107;107;107;107;107;107;107;107;107;107,136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136;136,934030;9126699;17433963;27534695;37660177;47793817;58058395;68355873;78686012;89057248;99502187;110012665;120621451;131336704;142182953;153184938;164367128;175746006;187879015;200429657;213316437;226555442;240187762;254254131;268812173;283894520;299574835;315885934;332901518;350679050,1091.38;1091.38;1091.38;1091.38;1091.38;1150.65;1172.98;1234.41;1265.32;1296.72;1328.04;1359.57;1391.39;1423.86;1466.54;1501.41;1556.32;1615.42;1655.77;1697.3;1766.12;1810.91;1856.63;1925.01;2000.68;2071.11;2172.07;2302.52;2447.53;2533.2,1091.38;1091.38;1091.38;1091.38;1150.65;1172.98;1234.41;1265.32;1296.72;1328.04;1359.57;1391.39;1423.86;1466.54;1501.41;1556.32;1615.42;1655.77;1697.3;1766.12;1810.91;1856.63;1925.01;2000.68;2071.11;2172.07;2302.52;2447.53;2526.75;2687.72
-102,1,12,9.674,9.665,1439744000,1440550912,0.77,0.138779;0.253651;0.27083;0.32928;0.386777;0.433178;0.447013;0.493379;0.544941;0.589895;0.632646;0.686055,0.13851;0.253519;0.270542;0.329113;0.386562;0.432929;0.446803;0.493119;0.544657;0.589447;0.632323;0.685707,0.009394;0.020828;0.041665;0.086459;0.155013;0.170079;0.221305;0.254456;0.367309;0.394269;1.042546;0.360716,0.00939;0.020815;0.041629;0.086225;0.154808;0.169787;0.220956;0.254077;0.36668;0.393602;1.040537;0.36015,455;455;455;455;455;455;455;455;455;455;455;455,0;9069;45102;81980;127926;178607;228274;278108;328176;378542;429232;480333,0;6739;9738;12963;16558;20348;23947;27548;31151;34756;38363;41972,1;38;38;38;38;62;62;62;62;62;62;62,83;46;46;46;46;22;22;22;22;22;22;22,84;84;84;84;84;84;84;84;84;84;84;84,401469;1949785;3629210;5669078;7881001;9650533;11436499;13230653;15032928;16851638;18686747;20538228,1373.05;1373.05;1373.05;1373.05;1373.05;1373.05;1373.05;1373.05;1373.56;1373.82;1373.82;1373.82,1373.05;1373.05;1373.05;1373.05;1373.05;1373.05;1373.05;1373.56;1373.82;1373.82;1373.82;1373.82
-103,1,8,1.935,1.934,1440550912,1440550912,0.0,0.116044;0.130859;0.138576;0.144772;0.175572;0.19564;0.219414;0.242526,0.115985;0.130791;0.138502;0.144694;0.175474;0.195513;0.219299;0.242405,0.002672;0.002549;0.003289;0.007328;0.012763;0.016126;0.019403;0.04357,0.002672;0.002549;0.003288;0.007323;0.012758;0.016113;0.019388;0.043531,450;450;450;450;450;450;450;450,0;6044;13864;22080;30499;43168;55956;69424,0;6033;7245;8504;9927;11612;13312;15051,46;60;60;60;60;60;60;60,14;0;0;0;0;0;0;0,60;60;60;60;60;60;60;60,262299;491692;737448;983239;1376443;1769726;2195718;2613539,1373.82;1373.82;1373.82;1373.82;1373.82;1373.82;1373.82;1373.82,1373.82;1373.82;1373.82;1373.82;1373.82;1373.82;1373.82;1373.82
